node,Lake McClure,Lake McClure
2008-07-10,197.45274379587556,197.45274379587556
2008-07-11,197.45274379587556,197.45274379587556
2008-07-12,197.45274379587556,197.45274379587556
2008-07-13,197.45274379587556,197.45274379587556
2008-07-14,197.45274379587556,197.45274379587556
2008-07-15,197.45274379587556,197.45274379587556
2008-07-16,197.45274379587556,197.45274379587556
2008-07-17,197.45274379587556,197.45274379587556
2008-07-18,197.45274379587556,197.45274379587556
2008-07-19,197.45274379587556,197.45274379587556
2008-07-20,197.45274379587556,197.45274379587556
2008-07-21,197.45274379587556,197.45274379587556
2008-07-22,197.45274379587556,197.45274379587556
2008-07-23,197.45274379587556,197.45274379587556
2008-07-24,197.45274379587556,197.45274379587556
2008-07-25,197.45274379587556,197.45274379587556
2008-07-26,197.45274379587556,197.45274379587556
2008-07-27,197.45274379587556,197.45274379587556
2008-07-28,197.45274379587556,197.45274379587556
2008-07-29,197.45274379587556,197.45274379587556
2008-07-30,197.45274379587556,197.45274379587556
2008-07-31,197.45274379587556,197.45274379587556
2008-08-01,197.45274379587556,197.45274379587556
2008-08-02,197.45274379587556,197.45274379587556
2008-08-03,197.45274379587556,197.45274379587556
2008-08-04,197.45274379587556,197.45274379587556
2008-08-05,197.45274379587556,197.45274379587556
2008-08-06,197.45274379587556,197.45274379587556
2008-08-07,197.45274379587556,197.45274379587556
2008-08-08,197.45274379587556,197.45274379587556
2008-08-09,197.45274379587556,197.45274379587556
2008-08-10,197.45274379587556,197.45274379587556
2008-08-11,197.45274379587556,197.45274379587556
2008-08-12,197.45274379587556,197.45274379587556
2008-08-13,197.45274379587556,197.45274379587556
2008-08-14,197.45274379587556,197.45274379587556
2008-08-15,197.45274379587556,197.45274379587556
2008-08-16,197.45274379587556,197.45274379587556
2008-08-17,197.45274379587556,197.45274379587556
2008-08-18,197.45274379587556,197.45274379587556
2008-08-19,197.45274379587556,197.45274379587556
2008-08-20,197.45274379587556,197.45274379587556
2008-08-21,197.45274379587556,197.45274379587556
2008-08-22,197.45274379587556,197.45274379587556
2008-08-23,197.45274379587556,197.45274379587556
2008-08-24,197.45274379587556,197.45274379587556
2008-08-25,197.45274379587556,197.45274379587556
2008-08-26,197.45274379587556,197.45274379587556
2008-08-27,197.45274379587556,197.45274379587556
2008-08-28,197.45274379587556,197.45274379587556
2008-08-29,197.45274379587556,197.45274379587556
2008-08-30,197.45274379587556,197.45274379587556
2008-08-31,197.45274379587556,197.45274379587556
2008-09-01,197.45274379587556,197.45274379587556
2008-09-02,197.45274379587556,197.45274379587556
2008-09-03,197.45274379587556,197.45274379587556
2008-09-04,197.45274379587556,197.45274379587556
2008-09-05,197.45274379587556,197.45274379587556
2008-09-06,197.45274379587556,197.45274379587556
2008-09-07,197.45274379587556,197.45274379587556
2008-09-08,197.45274379587556,197.45274379587556
2008-09-09,197.45274379587556,197.45274379587556
2008-09-10,197.45274379587556,197.45274379587556
2008-09-11,197.45274379587556,197.45274379587556
2008-09-12,197.45274379587556,197.45274379587556
2008-09-13,197.45274379587556,197.45274379587556
2008-09-14,197.45274379587556,197.45274379587556
2008-09-15,197.45274379587556,197.45274379587556
2008-09-16,197.45274379587556,197.45274379587556
2008-09-17,197.45274379587556,197.45274379587556
2008-09-18,197.45274379587556,197.45274379587556
2008-09-19,197.45274379587556,197.45274379587556
2008-09-20,197.45274379587556,197.45274379587556
2008-09-21,197.45274379587556,197.45274379587556
2008-09-22,197.45274379587556,197.45274379587556
2008-09-23,197.45274379587556,197.45274379587556
2008-09-24,197.45274379587556,197.45274379587556
2008-09-25,197.45274379587556,197.45274379587556
2008-09-26,197.45274379587556,197.45274379587556
2008-09-27,197.45274379587556,197.45274379587556
2008-09-28,197.45274379587556,197.45274379587556
2008-09-29,197.45274379587556,197.45274379587556
2008-09-30,197.45274379587556,197.45274379587556
2008-10-01,197.45274379587556,197.45274379587556
2008-10-02,197.45274379587556,197.45274379587556
2008-10-03,197.45274379587556,197.45274379587556
2008-10-04,197.45274379587556,197.45274379587556
2008-10-05,197.45274379587556,197.45274379587556
2008-10-06,197.45274379587556,197.45274379587556
2008-10-07,197.45274379587556,197.45274379587556
2008-10-08,197.45274379587556,197.45274379587556
2008-10-09,197.45274379587556,197.45274379587556
2008-10-10,197.45274379587556,197.45274379587556
2008-10-11,197.45274379587556,197.45274379587556
2008-10-12,197.45274379587556,197.45274379587556
2008-10-13,197.45274379587556,197.45274379587556
2008-10-14,197.45274379587556,197.45274379587556
2008-10-15,197.45274379587556,197.45274379587556
2008-10-16,197.45274379587556,197.45274379587556
2008-10-17,197.45274379587556,197.45274379587556
2008-10-18,197.45274379587556,197.45274379587556
2008-10-19,197.45274379587556,197.45274379587556
2008-10-20,197.45274379587556,197.45274379587556
2008-10-21,197.45274379587556,197.45274379587556
2008-10-22,197.45274379587556,197.45274379587556
2008-10-23,197.45274379587556,197.45274379587556
2008-10-24,197.45274379587556,197.45274379587556
2008-10-25,197.45274379587556,197.45274379587556
2008-10-26,197.45274379587556,197.45274379587556
2008-10-27,197.45274379587556,197.45274379587556
2008-10-28,197.45274379587556,197.45274379587556
2008-10-29,197.45274379587556,197.45274379587556
2008-10-30,197.45274379587556,197.45274379587556
2008-10-31,197.45274379587556,197.45274379587556
2008-11-01,197.45274379587556,197.45274379587556
2008-11-02,197.45274379587556,197.45274379587556
2008-11-03,197.45274379587556,197.45274379587556
2008-11-04,197.45274379587556,197.45274379587556
2008-11-05,197.45274379587556,197.45274379587556
2008-11-06,197.45274379587556,197.45274379587556
2008-11-07,197.45274379587556,197.45274379587556
2008-11-08,197.45274379587556,197.45274379587556
2008-11-09,197.45274379587556,197.45274379587556
2008-11-10,197.45274379587556,197.45274379587556
2008-11-11,197.45274379587556,197.45274379587556
2008-11-12,197.45274379587556,197.45274379587556
2008-11-13,197.45274379587556,197.45274379587556
2008-11-14,197.45274379587556,197.45274379587556
2008-11-15,197.45274379587556,197.45274379587556
2008-11-16,197.45274379587556,197.45274379587556
2008-11-17,197.45274379587556,197.45274379587556
2008-11-18,197.45274379587556,197.45274379587556
2008-11-19,197.45274379587556,197.45274379587556
2008-11-20,197.45274379587556,197.45274379587556
2008-11-21,197.45274379587556,197.45274379587556
2008-11-22,197.45274379587556,197.45274379587556
2008-11-23,197.45274379587556,197.45274379587556
2008-11-24,197.45274379587556,197.45274379587556
2008-11-25,197.45274379587556,197.45274379587556
2008-11-26,197.45274379587556,197.45274379587556
2008-11-27,197.45274379587556,197.45274379587556
2008-11-28,197.45274379587556,197.45274379587556
2008-11-29,197.45274379587556,197.45274379587556
2008-11-30,197.45274379587556,197.45274379587556
2008-12-01,197.45274379587556,197.45274379587556
2008-12-02,197.45274379587556,197.45274379587556
2008-12-03,197.45274379587556,197.45274379587556
2008-12-04,197.45274379587556,197.45274379587556
2008-12-05,197.45274379587556,197.45274379587556
2008-12-06,197.45274379587556,197.45274379587556
2008-12-07,197.45274379587556,197.45274379587556
2008-12-08,197.45274379587556,197.45274379587556
2008-12-09,197.45274379587556,197.45274379587556
2008-12-10,197.45274379587556,197.45274379587556
2008-12-11,197.45274379587556,197.45274379587556
2008-12-12,197.45274379587556,197.45274379587556
2008-12-13,197.45274379587556,197.45274379587556
2008-12-14,197.45274379587556,197.45274379587556
2008-12-15,197.45274379587556,197.45274379587556
2008-12-16,197.45274379587556,197.45274379587556
2008-12-17,197.45274379587556,197.45274379587556
2008-12-18,197.45274379587556,197.45274379587556
2008-12-19,197.45274379587556,197.45274379587556
2008-12-20,197.45274379587556,197.45274379587556
2008-12-21,197.45274379587556,197.45274379587556
2008-12-22,197.45274379587556,197.45274379587556
2008-12-23,197.45274379587556,197.45274379587556
2008-12-24,197.45274379587556,197.45274379587556
2008-12-25,197.45274379587556,197.45274379587556
2008-12-26,197.45274379587556,197.45274379587556
2008-12-27,197.45274379587556,197.45274379587556
2008-12-28,197.45274379587556,197.45274379587556
2008-12-29,197.45274379587556,197.45274379587556
2008-12-30,197.45274379587556,197.45274379587556
2008-12-31,197.45274379587556,197.45274379587556
2009-01-01,197.45274379587556,197.45274379587556
2009-01-02,197.45274379587556,197.45274379587556
2009-01-03,197.45274379587556,197.45274379587556
2009-01-04,197.45274379587556,197.45274379587556
2009-01-05,197.45274379587556,197.45274379587556
2009-01-06,197.45274379587556,197.45274379587556
2009-01-07,197.45274379587556,197.45274379587556
2009-01-08,197.45274379587556,197.45274379587556
2009-01-09,197.45274379587556,197.45274379587556
2009-01-10,197.45274379587556,197.45274379587556
2009-01-11,197.45274379587556,197.45274379587556
2009-01-12,197.45274379587556,197.45274379587556
2009-01-13,197.45274379587556,197.45274379587556
2009-01-14,197.45274379587556,197.45274379587556
2009-01-15,197.45274379587556,197.45274379587556
2009-01-16,197.45274379587556,197.45274379587556
2009-01-17,197.45274379587556,197.45274379587556
2009-01-18,197.45274379587556,197.45274379587556
2009-01-19,197.45274379587556,197.45274379587556
2009-01-20,197.45274379587556,197.45274379587556
2009-01-21,197.45274379587556,197.45274379587556
2009-01-22,197.45274379587556,197.45274379587556
2009-01-23,197.45274379587556,197.45274379587556
2009-01-24,197.45274379587556,197.45274379587556
2009-01-25,197.68401495071242,197.68401495071242
2009-01-26,197.45274379587556,197.45274379587556
2009-01-27,197.45274379587556,197.45274379587556
2009-01-28,197.45274379587556,197.45274379587556
2009-01-29,197.45274379587556,197.45274379587556
2009-01-30,197.45274379587556,197.45274379587556
2009-01-31,197.45274379587556,197.45274379587556
2009-02-01,197.45274379587556,197.45274379587556
2009-02-02,197.45274379587556,197.45274379587556
2009-02-03,197.45274379587556,197.45274379587556
2009-02-04,197.45274379587556,197.45274379587556
2009-02-05,197.45274379587556,197.45274379587556
2009-02-06,197.45274379587556,197.45274379587556
2009-02-07,197.45274379587556,197.45274379587556
2009-02-08,197.45274379587556,197.45274379587556
2009-02-09,197.45274379587556,197.45274379587556
2009-02-10,197.45274379587556,197.45274379587556
2009-02-11,197.45274379587556,197.45274379587556
2009-02-12,197.45274379587556,197.45274379587556
2009-02-13,197.45274379587556,197.45274379587556
2009-02-14,197.45274379587556,197.45274379587556
2009-02-15,197.45274379587556,197.45274379587556
2009-02-16,197.45274379587556,197.45274379587556
2009-02-17,197.45274379587556,197.45274379587556
2009-02-18,197.45274379587556,197.45274379587556
2009-02-19,197.45274379587556,197.45274379587556
2009-02-20,197.45274379587556,197.45274379587556
2009-02-21,197.45274379587556,197.45274379587556
2009-02-22,197.45274379587556,197.45274379587556
2009-02-23,197.45274379587556,197.45274379587556
2009-02-24,197.45274379587556,197.45274379587556
2009-02-25,197.45274379587556,197.45274379587556
2009-02-26,197.45274379587556,197.45274379587556
2009-02-27,197.45274379587556,197.45274379587556
2009-02-28,197.45274379587556,197.45274379587556
2009-03-01,197.45274379587556,197.45274379587556
2009-03-02,197.45274379587556,197.45274379587556
2009-03-03,197.45274379587556,197.45274379587556
2009-03-04,197.45274379587556,197.45274379587556
2009-03-05,197.45274379587556,197.45274379587556
2009-03-06,197.45274379587556,197.45274379587556
2009-03-07,197.45274379587556,197.45274379587556
2009-03-08,197.45274379587556,197.45274379587556
2009-03-09,197.45274379587556,197.45274379587556
2009-03-10,197.45274379587556,197.45274379587556
2009-03-11,197.45274379587556,197.45274379587556
2009-03-12,197.45274379587556,197.45274379587556
2009-03-13,197.45274379587556,197.45274379587556
2009-03-14,197.45274379587556,197.45274379587556
2009-03-15,197.45274379587556,197.45274379587556
2009-03-16,197.45274379587556,197.45274379587556
2009-03-17,197.45274379587556,197.45274379587556
2009-03-18,197.45274379587556,197.45274379587556
2009-03-19,197.45274379587556,197.45274379587556
2009-03-20,197.45274379587556,197.45274379587556
2009-03-21,197.45274379587556,197.45274379587556
2009-03-22,197.45274379587556,197.45274379587556
2009-03-23,197.45274379587556,197.45274379587556
2009-03-24,197.45274379587556,197.45274379587556
2009-03-25,197.45274379587556,197.45274379587556
2009-03-26,197.45274379587556,197.45274379587556
2009-03-27,197.45274379587556,197.45274379587556
2009-03-28,197.45274379587556,197.45274379587556
2009-03-29,197.45274379587556,197.45274379587556
2009-03-30,197.45274379587556,197.45274379587556
2009-03-31,197.45274379587556,197.45274379587556
2009-04-01,197.45274379587556,197.45274379587556
2009-04-02,197.45274379587556,197.45274379587556
2009-04-03,197.45274379587556,197.45274379587556
2009-04-04,197.45274379587556,197.45274379587556
2009-04-05,197.45274379587556,197.45274379587556
2009-04-06,197.45274379587556,197.45274379587556
2009-04-07,197.45274379587556,197.45274379587556
2009-04-08,197.45274379587556,197.45274379587556
2009-04-09,197.45274379587556,197.45274379587556
2009-04-10,197.45274379587556,197.45274379587556
2009-04-11,197.45274379587556,197.45274379587556
2009-04-12,197.45274379587556,197.45274379587556
2009-04-13,197.45274379587556,197.45274379587556
2009-04-14,197.45274379587556,197.45274379587556
2009-04-15,197.45274379587556,197.45274379587556
2009-04-16,197.45274379587556,197.45274379587556
2009-04-17,197.45274379587556,197.45274379587556
2009-04-18,197.45274379587556,197.45274379587556
2009-04-19,197.45274379587556,197.45274379587556
2009-04-20,197.45274379587556,197.45274379587556
2009-04-21,197.45274379587556,197.45274379587556
2009-04-22,197.45274379587556,197.45274379587556
2009-04-23,197.45274379587556,197.45274379587556
2009-04-24,197.45274379587556,197.45274379587556
2009-04-25,197.45274379587556,197.45274379587556
2009-04-26,197.45274379587556,197.45274379587556
2009-04-27,197.45274379587556,197.45274379587556
2009-04-28,197.45274379587556,197.45274379587556
2009-04-29,197.45274379587556,197.45274379587556
2009-04-30,197.45274379587556,197.45274379587556
2009-05-01,197.45274379587556,197.45274379587556
2009-05-02,198.94650799185038,198.94650799185038
2009-05-03,200.608080590216,200.608080590216
2009-05-04,200.6682255669089,200.6682255669089
2009-05-05,200.63536009899587,200.63536009899587
2009-05-06,200.7100438612021,200.7100438612021
2009-05-07,200.86254387123756,200.86254387123756
2009-05-08,201.1778225776526,201.1778225776526
2009-05-09,201.57274007892477,201.57274007892477
2009-05-10,202.00246098153383,202.00246098153383
2009-05-11,202.5662581113089,202.5662581113089
2009-05-12,203.17799143410969,203.17799143410969
2009-05-13,203.6264958457626,203.6264958457626
2009-05-14,204.05112500126202,204.05112500126202
2009-05-15,204.4446798962655,204.4446798962655
2009-05-16,204.92141484809449,204.92141484809449
2009-05-17,205.6996473661702,205.6996473661702
2009-05-18,206.58493840973603,206.58493840973603
2009-05-19,207.40530553705312,207.40530553705312
2009-05-20,208.11621337040938,208.11621337040938
2009-05-21,208.5422100433227,208.5422100433227
2009-05-22,208.81906890107516,208.81906890107516
2009-05-23,208.89659258785414,208.89659258785414
2009-05-24,208.886027516044,208.886027516044
2009-05-25,208.84092628150952,208.84092628150952
2009-05-26,208.67166750270982,208.67166750270982
2009-05-27,208.50033388422284,208.50033388422284
2009-05-28,208.39319143823184,208.39319143823184
2009-05-29,208.19998624098747,208.19998624098747
2009-05-30,207.9314945419977,207.9314945419977
2009-05-31,207.6420972444913,207.6420972444913
2009-06-01,207.275895458776,207.275895458776
2009-06-02,206.70858714920342,206.70858714920342
2009-06-03,206.10910888185884,206.10910888185884
2009-06-04,205.4744171786009,205.4744171786009
2009-06-05,204.86716575771607,204.86716575771607
2009-06-06,204.24303669048936,204.24303669048936
2009-06-07,203.5624775226061,203.5624775226061
2009-06-08,202.86510425832853,202.86510425832853
2009-06-09,202.15525723842384,202.15525723842384
2009-06-10,201.43399481628663,201.43399481628663
2009-06-11,200.70205532732737,200.70205532732737
2009-06-12,199.95583218503995,199.95583218503995
2009-06-13,199.20195156817397,199.20195156817397
2009-06-14,198.42934181525717,198.42934181525717
2009-06-15,197.64453646338106,197.64453646338106
2009-06-16,197.45274379587556,197.45274379587556
2009-06-17,197.45274379587556,197.45274379587556
2009-06-18,197.45274379587556,197.45274379587556
2009-06-19,197.45274379587556,197.45274379587556
2009-06-20,197.45274379587556,197.45274379587556
2009-06-21,197.45274379587556,197.45274379587556
2009-06-22,197.45274379587556,197.45274379587556
2009-06-23,197.45274379587556,197.45274379587556
2009-06-24,197.45274379587556,197.45274379587556
2009-06-25,197.45274379587556,197.45274379587556
2009-06-26,197.45274379587556,197.45274379587556
2009-06-27,197.45274379587556,197.45274379587556
2009-06-28,197.45274379587556,197.45274379587556
2009-06-29,197.45274379587556,197.45274379587556
2009-06-30,197.45274379587556,197.45274379587556
2009-07-01,197.45274379587556,197.45274379587556
2009-07-02,197.45274379587556,197.45274379587556
2009-07-03,197.45274379587556,197.45274379587556
2009-07-04,197.45274379587556,197.45274379587556
2009-07-05,197.45274379587556,197.45274379587556
2009-07-06,197.45274379587556,197.45274379587556
2009-07-07,197.45274379587556,197.45274379587556
2009-07-08,197.45274379587556,197.45274379587556
2009-07-09,197.45274379587556,197.45274379587556
2009-07-10,197.45274379587556,197.45274379587556
2009-07-11,197.45274379587556,197.45274379587556
2009-07-12,197.45274379587556,197.45274379587556
2009-07-13,197.45274379587556,197.45274379587556
2009-07-14,197.45274379587556,197.45274379587556
2009-07-15,197.45274379587556,197.45274379587556
2009-07-16,197.45274379587556,197.45274379587556
2009-07-17,197.45274379587556,197.45274379587556
2009-07-18,197.45274379587556,197.45274379587556
2009-07-19,197.45274379587556,197.45274379587556
2009-07-20,197.45274379587556,197.45274379587556
2009-07-21,197.45274379587556,197.45274379587556
2009-07-22,197.45274379587556,197.45274379587556
2009-07-23,197.45274379587556,197.45274379587556
2009-07-24,197.45274379587556,197.45274379587556
2009-07-25,197.45274379587556,197.45274379587556
2009-07-26,197.45274379587556,197.45274379587556
2009-07-27,197.45274379587556,197.45274379587556
2009-07-28,197.45274379587556,197.45274379587556
2009-07-29,197.45274379587556,197.45274379587556
2009-07-30,197.45274379587556,197.45274379587556
2009-07-31,197.45274379587556,197.45274379587556
2009-08-01,197.45274379587556,197.45274379587556
2009-08-02,197.45274379587556,197.45274379587556
2009-08-03,197.45274379587556,197.45274379587556
2009-08-04,197.45274379587556,197.45274379587556
2009-08-05,197.45274379587556,197.45274379587556
2009-08-06,197.45274379587556,197.45274379587556
2009-08-07,197.45274379587556,197.45274379587556
2009-08-08,197.45274379587556,197.45274379587556
2009-08-09,197.45274379587556,197.45274379587556
2009-08-10,197.45274379587556,197.45274379587556
2009-08-11,197.45274379587556,197.45274379587556
2009-08-12,197.45274379587556,197.45274379587556
2009-08-13,197.45274379587556,197.45274379587556
2009-08-14,197.45274379587556,197.45274379587556
2009-08-15,197.45274379587556,197.45274379587556
2009-08-16,197.45274379587556,197.45274379587556
2009-08-17,197.45274379587556,197.45274379587556
2009-08-18,197.45274379587556,197.45274379587556
2009-08-19,197.45274379587556,197.45274379587556
2009-08-20,197.45274379587556,197.45274379587556
2009-08-21,197.45274379587556,197.45274379587556
2009-08-22,197.45274379587556,197.45274379587556
2009-08-23,197.45274379587556,197.45274379587556
2009-08-24,197.45274379587556,197.45274379587556
2009-08-25,197.45274379587556,197.45274379587556
2009-08-26,197.45274379587556,197.45274379587556
2009-08-27,197.45274379587556,197.45274379587556
2009-08-28,197.45274379587556,197.45274379587556
2009-08-29,197.45274379587556,197.45274379587556
2009-08-30,197.45274379587556,197.45274379587556
2009-08-31,197.45274379587556,197.45274379587556
2009-09-01,197.45274379587556,197.45274379587556
2009-09-02,197.45274379587556,197.45274379587556
2009-09-03,197.45274379587556,197.45274379587556
2009-09-04,197.45274379587556,197.45274379587556
2009-09-05,197.45274379587556,197.45274379587556
2009-09-06,197.45274379587556,197.45274379587556
2009-09-07,197.45274379587556,197.45274379587556
2009-09-08,197.45274379587556,197.45274379587556
2009-09-09,197.45274379587556,197.45274379587556
2009-09-10,197.45274379587556,197.45274379587556
2009-09-11,197.45274379587556,197.45274379587556
2009-09-12,197.45274379587556,197.45274379587556
2009-09-13,197.45274379587556,197.45274379587556
2009-09-14,197.45274379587556,197.45274379587556
2009-09-15,197.45274379587556,197.45274379587556
2009-09-16,197.45274379587556,197.45274379587556
2009-09-17,197.45274379587556,197.45274379587556
2009-09-18,197.45274379587556,197.45274379587556
2009-09-19,197.45274379587556,197.45274379587556
2009-09-20,197.45274379587556,197.45274379587556
2009-09-21,197.45274379587556,197.45274379587556
2009-09-22,197.45274379587556,197.45274379587556
2009-09-23,197.45274379587556,197.45274379587556
2009-09-24,197.45274379587556,197.45274379587556
2009-09-25,197.45274379587556,197.45274379587556
2009-09-26,197.45274379587556,197.45274379587556
2009-09-27,197.45274379587556,197.45274379587556
2009-09-28,197.45274379587556,197.45274379587556
2009-09-29,197.45274379587556,197.45274379587556
2009-09-30,197.45274379587556,197.45274379587556
2009-10-01,197.45274379587556,197.45274379587556
2009-10-02,197.45274379587556,197.45274379587556
2009-10-03,197.45274379587556,197.45274379587556
2009-10-04,197.45274379587556,197.45274379587556
2009-10-05,197.45274379587556,197.45274379587556
2009-10-06,197.45274379587556,197.45274379587556
2009-10-07,197.45274379587556,197.45274379587556
2009-10-08,197.45274379587556,197.45274379587556
2009-10-09,197.45274379587556,197.45274379587556
2009-10-10,197.45274379587556,197.45274379587556
2009-10-11,197.45274379587556,197.45274379587556
2009-10-12,197.45274379587556,197.45274379587556
2009-10-13,197.45274379587556,197.45274379587556
2009-10-14,197.45274379587556,197.45274379587556
2009-10-15,197.45274379587556,197.45274379587556
2009-10-16,197.45274379587556,197.45274379587556
2009-10-17,197.45274379587556,197.45274379587556
2009-10-18,197.45274379587556,197.45274379587556
2009-10-19,197.45274379587556,197.45274379587556
2009-10-20,197.45274379587556,197.45274379587556
2009-10-21,197.45274379587556,197.45274379587556
2009-10-22,197.45274379587556,197.45274379587556
2009-10-23,197.45274379587556,197.45274379587556
2009-10-24,197.45274379587556,197.45274379587556
2009-10-25,197.45274379587556,197.45274379587556
2009-10-26,197.45274379587556,197.45274379587556
2009-10-27,197.45274379587556,197.45274379587556
2009-10-28,197.45274379587556,197.45274379587556
2009-10-29,197.45274379587556,197.45274379587556
2009-10-30,197.45274379587556,197.45274379587556
2009-10-31,197.45274379587556,197.45274379587556
2009-11-01,197.45274379587556,197.45274379587556
2009-11-02,197.45274379587556,197.45274379587556
2009-11-03,197.45274379587556,197.45274379587556
2009-11-04,197.45274379587556,197.45274379587556
2009-11-05,197.45274379587556,197.45274379587556
2009-11-06,197.45274379587556,197.45274379587556
2009-11-07,197.45274379587556,197.45274379587556
2009-11-08,197.45274379587556,197.45274379587556
2009-11-09,197.45274379587556,197.45274379587556
2009-11-10,197.45274379587556,197.45274379587556
2009-11-11,197.45274379587556,197.45274379587556
2009-11-12,197.45274379587556,197.45274379587556
2009-11-13,197.45274379587556,197.45274379587556
2009-11-14,197.45274379587556,197.45274379587556
2009-11-15,197.45274379587556,197.45274379587556
2009-11-16,197.45274379587556,197.45274379587556
2009-11-17,197.45274379587556,197.45274379587556
2009-11-18,197.45274379587556,197.45274379587556
2009-11-19,197.45274379587556,197.45274379587556
2009-11-20,197.45274379587556,197.45274379587556
2009-11-21,197.45274379587556,197.45274379587556
2009-11-22,197.45274379587556,197.45274379587556
2009-11-23,197.45274379587556,197.45274379587556
2009-11-24,197.45274379587556,197.45274379587556
2009-11-25,197.45274379587556,197.45274379587556
2009-11-26,197.45274379587556,197.45274379587556
2009-11-27,197.45274379587556,197.45274379587556
2009-11-28,197.45274379587556,197.45274379587556
2009-11-29,197.45274379587556,197.45274379587556
2009-11-30,197.45274379587556,197.45274379587556
2009-12-01,197.45274379587556,197.45274379587556
2009-12-02,197.45274379587556,197.45274379587556
2009-12-03,197.45274379587556,197.45274379587556
2009-12-04,197.45274379587556,197.45274379587556
2009-12-05,197.45274379587556,197.45274379587556
2009-12-06,197.45274379587556,197.45274379587556
2009-12-07,197.45274379587556,197.45274379587556
2009-12-08,197.45274379587556,197.45274379587556
2009-12-09,197.45274379587556,197.45274379587556
2009-12-10,197.45274379587556,197.45274379587556
2009-12-11,197.45274379587556,197.45274379587556
2009-12-12,197.45274379587556,197.45274379587556
2009-12-13,197.45274379587556,197.45274379587556
2009-12-14,197.45274379587556,197.45274379587556
2009-12-15,197.45274379587556,197.45274379587556
2009-12-16,197.45274379587556,197.45274379587556
2009-12-17,197.45274379587556,197.45274379587556
2009-12-18,197.45274379587556,197.45274379587556
2009-12-19,197.45274379587556,197.45274379587556
2009-12-20,197.45274379587556,197.45274379587556
2009-12-21,197.45274379587556,197.45274379587556
2009-12-22,197.45274379587556,197.45274379587556
2009-12-23,197.45274379587556,197.45274379587556
2009-12-24,197.45274379587556,197.45274379587556
2009-12-25,197.45274379587556,197.45274379587556
2009-12-26,197.45274379587556,197.45274379587556
2009-12-27,197.45274379587556,197.45274379587556
2009-12-28,197.45274379587556,197.45274379587556
2009-12-29,197.45274379587556,197.45274379587556
2009-12-30,197.45274379587556,197.45274379587556
2009-12-31,197.45274379587556,197.45274379587556
2010-01-01,197.45274379587556,197.45274379587556
2010-01-02,197.45274379587556,197.45274379587556
2010-01-03,197.45274379587556,197.45274379587556
2010-01-04,197.45274379587556,197.45274379587556
2010-01-05,197.45274379587556,197.45274379587556
2010-01-06,197.45274379587556,197.45274379587556
2010-01-07,197.45274379587556,197.45274379587556
2010-01-08,197.45274379587556,197.45274379587556
2010-01-09,197.45274379587556,197.45274379587556
2010-01-10,197.45274379587556,197.45274379587556
2010-01-11,197.45274379587556,197.45274379587556
2010-01-12,197.45274379587556,197.45274379587556
2010-01-13,197.45274379587556,197.45274379587556
2010-01-14,197.45274379587556,197.45274379587556
2010-01-15,197.45274379587556,197.45274379587556
2010-01-16,197.45274379587556,197.45274379587556
2010-01-17,197.45274379587556,197.45274379587556
2010-01-18,197.45274379587556,197.45274379587556
2010-01-19,197.45274379587556,197.45274379587556
2010-01-20,197.45274379587556,197.45274379587556
2010-01-21,197.45274379587556,197.45274379587556
2010-01-22,197.45274379587556,197.45274379587556
2010-01-23,197.45274379587556,197.45274379587556
2010-01-24,197.45274379587556,197.45274379587556
2010-01-25,197.45274379587556,197.45274379587556
2010-01-26,197.45274379587556,197.45274379587556
2010-01-27,197.45274379587556,197.45274379587556
2010-01-28,197.45274379587556,197.45274379587556
2010-01-29,197.45274379587556,197.45274379587556
2010-01-30,197.45274379587556,197.45274379587556
2010-01-31,197.45274379587556,197.45274379587556
2010-02-01,197.45274379587556,197.45274379587556
2010-02-02,197.45274379587556,197.45274379587556
2010-02-03,197.45274379587556,197.45274379587556
2010-02-04,197.45274379587556,197.45274379587556
2010-02-05,197.45274379587556,197.45274379587556
2010-02-06,197.45274379587556,197.45274379587556
2010-02-07,197.45274379587556,197.45274379587556
2010-02-08,197.45274379587556,197.45274379587556
2010-02-09,197.45274379587556,197.45274379587556
2010-02-10,197.45274379587556,197.45274379587556
2010-02-11,197.45274379587556,197.45274379587556
2010-02-12,197.45274379587556,197.45274379587556
2010-02-13,197.45274379587556,197.45274379587556
2010-02-14,197.45274379587556,197.45274379587556
2010-02-15,197.45274379587556,197.45274379587556
2010-02-16,197.45274379587556,197.45274379587556
2010-02-17,197.45274379587556,197.45274379587556
2010-02-18,197.45274379587556,197.45274379587556
2010-02-19,197.45274379587556,197.45274379587556
2010-02-20,197.45274379587556,197.45274379587556
2010-02-21,197.45274379587556,197.45274379587556
2010-02-22,197.45274379587556,197.45274379587556
2010-02-23,197.45274379587556,197.45274379587556
2010-02-24,197.45274379587556,197.45274379587556
2010-02-25,197.45274379587556,197.45274379587556
2010-02-26,197.45274379587556,197.45274379587556
2010-02-27,197.45274379587556,197.45274379587556
2010-02-28,197.45274379587556,197.45274379587556
2010-03-01,197.45274379587556,197.45274379587556
2010-03-02,197.45274379587556,197.45274379587556
2010-03-03,197.45274379587556,197.45274379587556
2010-03-04,197.45274379587556,197.45274379587556
2010-03-05,197.45274379587556,197.45274379587556
2010-03-06,197.45274379587556,197.45274379587556
2010-03-07,197.45274379587556,197.45274379587556
2010-03-08,197.45274379587556,197.45274379587556
2010-03-09,197.45274379587556,197.45274379587556
